Coeffiecient of Variation,Mean of Vertex to Vertex Slope,Variance of Vertex to Vertex Slope,Hjorth_Activity,Hjorth_Mobility,Hjorth_Complexity,Kurtosis,2nd Difference Mean,2nd Difference Max,Skewness,1st Difference Mean,1st Difference Max,FFT Delta MaxPower,FFT Theta MaxPower,FFT Alpha MaxPower,FFT Beta MaxPower,Delta/Theta,Delta/Alpha,Theta/Alpha,(Delta+Theta)/Alpha,1Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,2Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,3Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,4Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,5Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,6Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,7Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,8Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,AR1,AR2,AR3,AR4,AR5,AR6,AR7,AR8,AR9,AR10,AR11,AR12,AR13,AR14,AR15,AR16,AR17,AR18,AR19,AR20,AR21,AR22,AR23,AR24
-5.729246287522525,88715.36263550298,878045583.9124975,382113397.14213,41.64118144323815,39.65496190457836,-43.68062195748638,101626.16207557613,205030.555772978,-9.029629404250986,127649.68624093954,228879.47298267164,42.11390284056003,6.974707773150332,0.796989816504633,0.254616732542153,6.038088506400326,52.84120570731937,27.39296708237993,61.59251924823685,-25881.018556378112,4026.380290411958,4116233158.551636,392.9073464635253,2565.5422181632,40418298.336496554,655078430.4074969,83948982361.63527,-25793.807990253365,4034.5007179408335,4089586360.0867386,402.07793097155223,2578.628658355919,40865954.521612875,662859427.5183793,83381194436.92389,-26059.166590885987,3957.447275502584,4168449314.0995865,375.0472665693589,2490.3303634891713,38054434.62886354,613682280.9824886,85057450859.70386,-26304.744429696148,3907.1153607902274,4243230779.724922,349.4927276927294,2428.797203136752,36127206.12405009,580030069.5555983,86650455082.40376,-26200.46697995949,3944.8599403566755,4212158339.5018716,359.77346244869005,2469.926611063299,37379846.44992571,601972593.1288605,85989820562.65013,-25881.02586024859,4026.598525854404,4116245971.603615,392.65710439331724,2564.965330784137,40399360.498530746,654737420.8899602,83949276263.10771,-25790.945630862527,4034.873886827612,4088718502.9002614,402.4246158584911,2579.3124219046563,40888788.8474431,663250498.0167767,83362707678.0165,-26056.916338038416,3957.283218827014,4167737877.1292596,375.5157907937503,2491.1429632368477,38080832.234519504,614138735.6799337,85042235463.78346,-0.6853347128611034,-0.35309099039250436,0.05932310976452972,-0.6823404873289425,-0.3577417061346376,0.0612429819203366,-0.6893496591552968,-0.33203206047124073,0.041252721291330556,-0.6981456594014942,-0.30854848351088815,0.025616769186958467,-0.6950284854744618,-0.3229402513768203,0.03744053287683301,-0.6857707593267077,-0.353296489051343,0.05997021854470607,-0.6824315863885945,-0.35836105859742745,0.06196687852454022,-0.6892049242244582,-0.33266827680156985,0.041750997324822965,2
-5.728717089145176,88695.4303364177,877798099.0543331,381811025.8865336,41.64584959152562,39.652419564283235,-43.701169630171606,101570.45871259758,205024.5378277179,-9.026320984850745,127606.9473231843,228852.33473437728,54.34227997264062,11.221250118268244,2.652104033504484,0.31330366045780655,4.842800882244942,20.49025199846058,35.815892166313965,24.721326638259125,-26012.024275801243,3994.699029995002,4155498163.5906973,380.76703830292803,2533.0110221468462,39366770.254652366,636731528.4423455,84784193049.37665,-25787.279153042502,4042.7066639487284,4087963459.7260547,403.96044847356916,2591.753711084998,41282228.05712296,670152100.5449566,83347291481.7218,-25939.63586557384,3988.0629093852353,4132616127.646674,388.72882819538546,2532.447319434573,39386397.16548906,636994761.3962435,84295179937.79916,-26248.65223169456,3913.4695965563133,4225841929.5816855,357.0985334553922,2445.9334727260875,36660659.493587345,589324107.3749102,86279411279.57239,-26290.48739047721,3916.0802795714762,4239152471.9093385,352.7156289057876,2447.0244543998983,36674021.97183315,589622646.2253345,86564022514.48715,-26005.032365609328,3992.470835219678,4153209190.2388105,381.6521947845136,2533.855788686989,39396501.33387839,637239616.6129831,84735098348.35013,-25778.871022782278,4041.0377935446054,4085281065.948598,405.2687451523498,2593.1598205170676,41332323.663248815,671023518.7350394,83289888058.35509,-25930.774460871315,3987.072715167417,4129810877.8596525,390.0067874911089,2534.055930562481,39441268.521048106,637945942.8211054,84235188114.88759,-0.6873513116413372,-0.3438171172131395,0.051469762871075644,-0.6809068562879674,-0.36131864259339797,0.06346247381558655,-0.6837069327431534,-0.34565125678852593,0.04974027165414095,-0.6930408322034061,-0.3159249688523885,0.028031434990949067,-0.6947570727211018,-0.31510463800020116,0.028870335885881015,-0.6865799288356399,-0.34468932942532016,0.0515634819775965,-0.6802018646320758,-0.3623736760540765,0.0638173264955946,-0.6831720818983257,-0.3468150736075176,0.05038376616127107,2
-5.732255201191306,88673.67816004512,878077583.9498198,381909816.8549999,41.647168345753116,39.64638416224656,-43.72036791380567,101676.535093199,205164.2463586978,-9.001776918507261,127614.75890238889,228812.4418472802,71.61813830842127,12.928664103971993,2.8355148000001593,0.43887745376294307,5.539484801559541,25.257543465622977,29.458483212389694,29.81709085503222,-26112.416873690625,3962.978441568784,4185381078.682451,367.7158698172509,2492.9320453838213,38099550.86290212,614538507.6416774,85419427069.7604,-25810.39685940923,4036.881796095686,4094838004.0551043,398.6447252215267,2579.782640482201,40885176.53448157,663205313.7011412,83493393531.60057,-25818.72253269515,4019.310365236139,4096567734.19437,397.91221329803017,2562.9748966008488,40363046.70058722,654047092.0062227,83528724346.86072,-26122.521898845833,3938.106866406821,4187369016.2815228,367.13882929929565,2469.3463304275715,37394773.31745222,602109947.5873111,85459729977.36435,-26301.265058956167,3906.3468135274675,4242096534.77415,348.7907065622375,2430.510039619608,36174204.058055356,580829541.6220603,86626102579.5893,-26115.004265302312,3962.360757083282,4186162503.2761908,367.4304912432044,2492.0354602355287,38071475.40579915,614047608.3701282,85436061822.91727,-25810.881541251987,4037.3426169308905,4095010448.0581737,398.70153244744074,2579.465055475451,40875617.30636947,663042925.7217667,83497115070.12227,-25816.377245925254,4020.0457461550845,4095876611.4306407,398.1353824871739,2563.1990953548225,40371008.311295934,654194739.4008372,83514045831.17072,-0.6922396395926766,-0.3313602262704823,0.04340449349400738,-0.683684204304091,-0.35807274499982844,0.06289564253746471,-0.6831305759311667,-0.35460557801200476,0.058685163783968555,-0.6915977000866379,-0.3253901303712739,0.03654265919773463,-0.6978944675102923,-0.30949707862627707,0.026305709279395906,-0.6924023667773831,-0.33112978134512466,0.04332652782101756,-0.6839124299462146,-0.35795064012502364,0.06300539798261184,-0.6831763100670067,-0.35452760533753996,0.058662252022507966,2
-5.728092124384823,88540.68152614146,877510614.9278601,381236503.4135107,41.65572845096307,39.63809469908528,-43.796558543853806,101508.55424665607,205134.164752367,-8.9604160367855,127489.12338270599,228466.20241172978,37.44113069260403,9.671654793732433,1.0554905967168857,0.9023231029188776,3.87122281461774,35.47272785666215,10.718615939729466,44.6359120894883,-26210.149692666306,3935.0151031375513,4214737744.6433773,357.1403462883803,2461.31289020873,37113662.22272782,597266493.5818077,86044013850.32465,-25895.599569702772,4016.0657659491176,4120265167.864914,388.9772686715046,2554.9367010473616,40074029.171411514,649039285.9230617,84034038579.61041,-25752.42902459957,4040.134298710204,4077061714.911918,403.26550991379196,2586.437892721663,41113704.266355045,667164226.509748,83114474240.22763,-25977.868716177913,3970.984946764244,4143710306.8944197,380.0084568493312,2506.915183844941,38574180.99761594,622738715.5934827,84530430939.2131,-26251.55553627361,3911.098527446832,4226645158.5927258,351.9911068158154,2435.26819163958,36326573.42693359,583458095.3172765,86296343512.97214,-26202.263341918228,3935.7880031572195,4212294188.67017,357.25903984406517,2462.1861983994495,37139969.382834226,597732165.1971295,85991873906.93846,-25892.205280989827,4016.2681112345576,4119220223.125422,388.7452473063667,2555.475162463097,40089457.03961449,649323476.4908614,84011750800.6542,-25751.92614194281,4040.1058119894897,4076904929.952893,403.45566003227947,2586.980635035478,41131471.653963886,667491004.050186,83111127992.02728,-0.6951028719972977,-0.3196295642373308,0.034074176081965175,-0.6858083510406636,-0.35017801200227117,0.05672724831636102,-0.6813891127338816,-0.3597233276918631,0.06238686356139972,-0.6872601936085091,-0.3370009843437147,0.04439286958912783,-0.6964706020284203,-0.310560541849491,0.02606382295518028,-0.6947154864203299,-0.3194391327883311,0.03350638680996675,-0.6853695737255099,-0.3497428344102955,0.05584736910034105,-0.6808626884831916,-0.35943493311677643,0.06155981838530676,2
-5.7306313320576034,88561.375225178,876431340.1597142,381272371.3198683,41.643920951542356,39.63745355888346,-43.785872231611656,101604.25398268923,205147.1522509451,-8.947427439324954,127458.52426863112,228432.44953137217,85.94983941682281,23.019379322491588,2.509030163851645,0.2879665829759166,3.7338035145388844,34.2562001266976,79.93767570043626,43.43081255429561,-26268.905583329764,3911.4724270817765,4232130102.562288,351.25418800393936,2440.3207450542873,36471269.05999571,586021860.0671715,86413516594.77225,-26006.488249365477,3983.8004455374794,4153248582.3254952,377.6056424617232,2521.2964925398874,38997132.14707722,630219060.4417135,84735116182.13464,-25750.934919505682,4041.7598998391486,4076678833.89939,403.55633740955665,2590.0706692911085,41227942.73631304,669186946.994247,83106410694.08197,-25863.514702934404,3997.3217766002963,4109399845.047521,391.67810544174955,2541.254208032708,39668308.12875831,641897567.4630353,83800481808.65662,-26181.908492201455,3919.282884972985,4205118663.7587166,359.01075141181127,2449.5995870735605,36776561.139721386,591308641.3127167,85837139546.76828,-26270.58507811281,3911.18451688239,4232646028.0287833,350.07273980594795,2437.8375197561854,36393616.17531739,584685867.817022,86424519578.3078,-26005.186074182402,3983.8112520915365,4152842729.0708485,376.4342617480756,2518.8003577342606,38916347.97324035,628830259.284493,84726452379.78046,-25748.00125248701,4042.0784786964227,4075787801.5560813,402.9238656814991,2588.8095151502016,41185694.08360766,668457025.1085263,83087433812.06842,-0.6958802025080795,-0.313147608393224,0.02801879831211401,-0.6883188565899403,-0.3411861575052555,0.049691613025109105,-0.6813474539397317,-0.3617335490294084,0.06436229257496429,-0.6835311073486765,-0.3489054777887637,0.053040532193106865,-0.69335699479236,-0.3180149510367358,0.03060034709095018,-0.6966644460180631,-0.31211347954237706,0.027760027323907747,-0.6890616503302041,-0.34017107142767544,0.049414618497437446,-0.6817342652335829,-0.3611840656196149,0.06420266564959591,2
-5.724290328822979,88464.77578777475,875684284.4568663,380388267.948395,41.66496082461561,39.626266833196254,-43.79072589855066,101458.92322400323,205011.09076505026,-8.907045861890186,127410.78762180448,228250.18044132562,43.87755998132459,7.979579291747077,0.9831077839917782,0.5085298470559567,5.498730995342723,44.63148466098559,15.691466957039857,52.74817280208347,-26272.312075350423,3909.384747676033,4233106025.339794,345.94119654728,2427.025660549409,36060773.21060316,578862019.0687699,86434220870.7715,-26109.475869870075,3959.2734689064587,4184283459.6054854,361.658665653867,2481.7807306548666,37740195.51295404,608255028.2173753,85395615832.74727,-25799.254667351106,4035.733070759417,4091332096.855555,393.6005336271437,2571.837136438275,40615605.81860759,658499247.1812594,83418438887.28647,-25773.62137950708,4027.600794172773,4083006763.0284343,396.5622708946534,2566.303557297096,40459053.49735712,655730219.3314948,83240125109.97058,-26071.31289175748,3947.929402393952,4171797014.797239,366.9869020303444,2474.8805334656395,37558278.24713399,604973722.3824315,85128025990.38855,-26278.890970387216,3909.7195790909686,4235196106.923756,346.17623496531843,2428.4307733301102,36102684.03906865,579577500.944118,86478925169.08453,-26126.740749686098,3957.2383810649208,4189597906.8352895,362.04995782959577,2482.0007540581955,37748447.49065919,608395511.7499392,85508958049.9663,-25817.868194566847,4033.2102494709284,4096974618.170783,394.2944522241323,2572.0595099571374,40625749.426894076,658676493.8708174,83538612254.9355,-0.6997494275184228,-0.30690768009684355,0.025616503488412264,-0.6949414322751405,-0.32643960798197624,0.041118055675575506,-0.6858122097958467,-0.35499747295289263,0.061921299437910644,-0.6841974888013015,-0.3545072994787381,0.059789122542465684,-0.6921058254426594,-0.32602418814647255,0.037840992244290356,-0.6992396358586688,-0.30694974072470843,0.025143246474569076,-0.694119679249307,-0.32637471988733013,0.04018339970129749,-0.6848335278772136,-0.35507841232025716,0.0609631449843745,2
-5.722134809959689,88446.27609581065,875833931.1073201,379998579.94011676,41.679939710437104,39.62198658932514,-43.79153540553784,101207.44001456986,204914.26248420085,-8.893372228317263,127419.49380089281,228252.34087712562,31.21188259279245,9.302459281159619,1.4940783221990694,0.6561752481865489,3.3552291549403765,20.89039251091805,14.176790890647789,27.11661180808832,-26286.889900538925,3896.3958644277627,4237094888.25231,352.9955672770507,2437.965563224598,36409691.747917674,584859791.0897198,86518276029.59265,-26257.83934304075,3916.3648714588558,4228872244.6280127,356.0198942356455,2458.561308566503,37027643.23843078,595726367.7419711,86344289519.24844,-25941.90464785699,3997.7725412963237,4133787612.3026814,387.6701908961042,2551.1058147502076,39950574.32977047,646869137.3753875,84320911114.8209,-25772.58344832734,4028.8887660411365,4082748013.740774,404.7068555170663,2589.719254588297,41222600.73892727,669067662.1519933,83234667867.06088,-25984.854456127196,3962.0767210152203,4145464278.2959447,383.6589276168697,2515.616298694324,38853117.20997994,627572943.1601925,84567002188.92378,-26276.086648275796,3897.2805497338295,4233729151.3861866,354.3324228679507,2439.4772940966714,36459605.60585214,585714040.3042089,86446428019.16487,-26251.569765390555,3916.0992687639464,4226884491.779887,356.92385564466684,2459.3036465799105,37053414.38885699,596155544.599676,86301784504.25539,-25940.28820357501,3997.2259373487377,4133258203.6724777,388.49370194650345,2551.730690447256,39973541.23813519,647254196.443782,84309556980.58017,-0.692025003554192,-0.31398518325795494,0.024832504540453427,-0.6913797198483457,-0.32055180944287837,0.030992873414138814,-0.6827537028446159,-0.351410711600951,0.05462467692520035,-0.6781878296234888,-0.3633915137199481,0.06269938436391308,-0.682715673971276,-0.34283688083370806,0.04558561634697224,-0.6917570546080257,-0.3149760286906823,0.025591341725097534,-0.6911973609491793,-0.3212708921064305,0.03154899368760149,-0.6825852355903783,-0.35204651819196037,0.05510045458675035,2
-5.721146790398787,88376.03473477758,874677476.0372181,379629729.37839615,41.67805041053579,39.615205966455385,-43.78348039504658,101306.28117478127,204977.3064525521,-8.883386552916704,127340.13593413225,228172.73609967457,51.95391504600638,20.206294174052402,1.2035361770680504,0.5749137512427975,2.5711748328756983,43.1677219479783,35.14665309426367,59.95682605557332,-26166.73718111811,3913.3616984564037,4200075206.9319286,360.71002164831094,2450.501652176586,36810420.40222622,591845845.0633963,85728805579.83774,-26274.915774039517,3901.031018644386,4233535451.6477766,349.8909017122605,2433.68769901245,36271556.756553195,582481927.1769326,86442560917.81305,-26028.061838170524,3969.174415138352,4159286091.5365076,374.2170513417579,2509.616701431438,38629286.337711185,623752289.5489907,84862628384.95747,-25757.989158844026,4031.1748212092825,4078346255.6776686,401.68825333420517,2583.175603862702,41004897.91954872,665268199.8307301,83140931251.28763,-25845.120714939436,3992.93944822237,4103482981.2417717,392.8337325972661,2542.471497905846,39710877.95477939,642607537.4551177,83673750471.1324,-26162.099635645718,3914.1068474828385,4198654138.553795,360.8746138749198,2450.5904360878167,36813743.83430668,591910648.878259,85698514088.65756,-26272.89320432284,3900.937195406897,4232893369.9695725,349.89658669088453,2432.7487847895004,36244165.62763634,582010709.9313701,86428827789.31769,-26027.38639278751,3968.4661343602083,4159041395.394145,374.17259970616664,2508.653418845322,38600082.66153116,623240603.9417502,84857332627.74004,-0.6922671384440605,-0.32041153786011467,0.03190360723138851,-0.6962475999025127,-0.31238785225602866,0.02754054203058542,-0.6891173595611957,-0.3390950848354796,0.04823473294522205,-0.6816442687330245,-0.3614697854962984,0.06429617414613148,-0.6830179418971374,-0.3511267378530123,0.05476661508894837,-0.6924622162902919,-0.3205059445131746,0.032209896769589304,-0.6966510685485178,-0.31228621107088234,0.027849247158823868,-0.6894110834297414,-0.3390952783776402,0.048528372840749255,2
-5.719711040761334,88317.61334292078,875264083.9191661,379364675.60723764,41.69107020527005,39.610047604081856,-43.82570206749931,101244.92129250422,204898.84986500515,-8.847196795316005,127333.99764867658,228021.91800955264,49.990356385691825,7.8710359675465495,2.1906741202599394,0.31638894621469293,6.351178751032201,22.8196224729948,24.877721114205674,26.412596843191217,-26051.545753407514,3937.9703209711865,4165143878.34441,371.80415260877385,2478.713219271861,37693545.3077412,607266032.0645441,84984977042.71095,-26272.929598622435,3896.0075724336057,4232674228.191785,349.18443148389616,2427.0747317871565,36075729.12522257,579019048.6876228,86423738779.36104,-26132.123214869327,3941.0038421839376,4190516250.007326,363.36732586522197,2477.2202010838,37611934.428984635,605925584.832013,85527024674.39427,-25814.778656821447,4019.0813987573074,4095334874.3431253,395.5449660554241,2568.714731509034,40528507.15225989,656945577.3202335,83502229917.68753,-25763.923174124997,4016.5966783633276,4079476717.1931267,400.15285055201315,2569.226233877001,40566274.46788021,657571935.9872799,83163722896.5371,-26047.233733488723,3938.612282120383,4163826311.2551765,371.2118720597864,2478.5544487495863,37686182.45624697,607146382.3870543,84956895796.04594,-26271.100532041815,3895.9638249486516,4232095543.739738,348.6650950932256,2426.490478457903,36056540.343499385,578692261.2548456,86411361849.64963,-26133.790143019436,3940.549775099357,4191017518.616493,362.4323440895237,2475.21885964557,37548393.643124044,604834589.7781128,85537690647.99583,-0.6889563838502157,-0.3310786597255963,0.03971474217851719,-0.6968409804856268,-0.3103920958393948,0.02609689074143477,-0.6924235595541853,-0.3283550337000139,0.04032982420890501,-0.6831773107567604,-0.3573396371826123,0.06145492214459785,-0.6812543706293144,-0.3585120941648686,0.06078300637722026,-0.6892343210965197,-0.3308746112810331,0.03980092048340657,-0.6970572249839642,-0.30996249852083196,0.02588531343318817,-0.6928364305919674,-0.32726261243277904,0.039636592270013565,2
-5.72622997236775,88319.90243221867,874986721.092001,379732286.4035523,41.65904829702632,39.621284209594144,-43.887805131015924,101199.72017168923,204823.88565021788,-8.86851803007835,127188.52111408352,228050.46873966698,43.93859681800748,22.524807096105334,1.222582841943229,0.527590851654679,1.9506758317856898,35.93915709480224,42.69370294322004,54.3631086859299,-25930.55625341491,3963.741667722442,4128629973.719726,384.8442459245643,2514.602212687583,38827976.290047206,627159044.7087743,84207731836.42577,-26222.740423293013,3898.6922254308142,4216991498.25624,355.1772978536364,2437.5115995696324,36405682.26568271,584795529.2860742,86088851552.78648,-26203.807585763712,3915.9347173910537,4211844460.215579,357.1155024322481,2455.039419969914,36928500.214101896,594002538.6833451,85980366101.43451,-25896.54041102277,3995.82604650826,4119584586.322134,388.26839101168275,2546.3447205527846,39807742.67607504,644386188.6344388,84017517125.91112,-25714.21944933195,4030.4283102280474,4064792605.5137353,406.28851616325824,2588.2912464865462,41185931.61003012,668458130.4438419,82851730847.98972,-25917.214694710605,3966.3643512942735,4124604382.1936474,385.56850716335975,2516.0426307457756,38874801.56067784,627983381.2279059,84122050719.80856,-26214.373377693413,3900.6394236792466,4214450156.992092,355.81407424399396,2438.731573330035,36444092.053121395,585460907.1488664,86034729455.35568,-26193.279144856493,3918.467063679358,4208653538.9370832,357.89917859254416,2456.14460142242,36964428.750802286,594627412.6680509,85912422696.35764,-0.6834399071132877,-0.3431958241018016,0.046760939795833116,-0.6927409489658279,-0.3151114038138415,0.02679153373299757,-0.6923956340196425,-0.3204152674601861,0.031942369558275445,-0.683668900615537,-0.3509947792643007,0.05516555490370129,-0.678836079556822,-0.3637339616861445,0.06378675931187835,-0.6835202454490514,-0.3436395663948366,0.047328290707601486,-0.692823190150496,-0.3155925527217448,0.027387280372999447,-0.6927047633640874,-0.3209153160768531,0.03279426271293163,2
-5.721369262162911,88264.17363976521,873878706.4809644,379061769.6589737,41.668792758042215,39.614073076990294,-43.87940548156418,101190.6735213997,204713.61672409618,-8.845405392107132,127131.54989143283,227949.930942353,57.35288302861956,22.057842409237335,1.3894562597366682,0.2063907372484679,2.6001130103550585,41.27721374941962,106.87418778238352,57.152375169339216,-25817.683400522146,3991.7881568051353,4094922893.1504393,394.29759424204286,2540.1300724114285,39646388.26556371,641494999.4401526,83490953237.96317,-26137.086406372764,3913.9844543365425,4190799360.737903,362.3380368257536,2449.375945248387,36784388.24455302,591397338.5389751,85530691717.9972,-26243.83802571731,3902.452273780826,4223809008.4153376,351.70638841479666,2433.1738276294227,36264193.55467558,582360720.9294187,86234821871.41583,-25996.53161386811,3969.944215095087,4149480678.130866,376.16305793733613,2509.1883400901906,38625148.63320801,623687072.1786069,84653312387.27791,-25728.95546873192,4030.1654139091233,4069328296.6527557,403.37259912017925,2581.9066215697726,40973707.53736084,664745839.1545382,82948429965.88364,-25817.35591231025,3992.429823500834,4094852173.190879,394.43818963307785,2541.293403326813,39682521.883400366,642120235.5703454,83489508502.58833,-26133.72149319354,3915.407160961038,4189810873.919466,362.5296522178071,2450.051014543393,36805066.33561366,591752672.1894438,85509714101.55383,-26244.007980161598,3902.6924158323286,4223873777.732284,351.6205881011245,2433.0651965569737,36260659.732040435,582285654.7564565,86236235268.96185,-0.6832315856665017,-0.35152354710363387,0.0553894394239908,-0.6926650941537276,-0.3209203456466256,0.032845610769171196,-0.6966063930685366,-0.3130305475854572,0.02858472515173513,-0.6892539227537107,-0.3399962820609413,0.0493104743676053,-0.6815840731670099,-0.3624070806339421,0.06518894178436237,-0.6831051957599789,-0.3520330922254038,0.05578167955891054,-0.6928765771161286,-0.32136204846833755,0.03352036918866823,-0.6968339176177327,-0.3132880702286345,0.029076735737650745,2
-5.722471971649632,88250.73491534598,875568007.666285,379007076.5182605,41.688794449631736,39.60953968650415,-43.92016726744634,101138.71654216733,204637.60215194253,-8.812737082184263,127194.38423734136,227950.95366562912,55.36706571207665,3.366667587529697,0.6532342232220147,0.2085577331110622,16.445658584518114,84.75836651512829,16.14261690184781,89.91221098292719,-25741.859867591742,4012.2249326248116,4072447790.1162386,402.1874325820547,2565.7489996498225,40468935.96078607,655882193.9361345,83013328821.98622,-26033.733454983212,3933.911593044783,4159385628.1620255,372.71057217586787,2474.6862467311016,37577911.14223038,605242841.1328578,84861604987.81041,-26245.98463615769,3894.634905582628,4224119343.415248,351.6980466964579,2427.328497342382,36093690.900363185,579323583.4466864,86240757310.55223,-26093.29161810287,3942.154103231144,4178402678.6458774,367.1392776315633,2480.425971005974,37723825.48092454,607884952.2838131,85268358055.43475,-25778.382791427244,4018.837659778735,4084056452.86205,399.0136831194762,2570.179967097703,40590221.89552152,658044399.0424235,83261533281.32082,-25743.48873144471,4012.0797889591354,4072943977.79397,402.0543510168184,2565.295751688591,40454339.96881851,655644611.1794691,83023902021.84225,-26033.694231750615,3933.814994834848,4159368814.595236,372.52171328925965,2473.8470966171562,37552151.30587859,604825649.3181777,84861239253.5773,-26245.399618456853,3894.9262851255835,4223948711.3943434,350.91961065825126,2426.02447704192,36052436.018106356,578636658.8295274,86237141738.07547,-0.6810473195646358,-0.35910927234696044,0.06115101796124703,-0.6892346093377772,-0.33098140041889773,0.039867185885524986,-0.6964424154297106,-0.3117182207698522,0.027041326592195835,-0.6914975665746191,-0.3307186438141597,0.04182782389235899,-0.6823846658903315,-0.35900456516908447,0.0623701436557221,-0.6808379804096787,-0.35850585074872376,0.060323030589595976,-0.6891005994465623,-0.33017068048575127,0.0389082675027048,-0.6966628245485281,-0.3107023846851358,0.026235049442445,2
-5.721862022986213,88220.65256686744,874464294.5432999,378621623.21265393,41.68793628187179,39.60448789564481,-43.91716912958628,100993.10990096355,204642.75977331982,-8.803991419681118,127124.0278621143,227927.54130470593,45.99209683515541,22.460181930191307,1.3653668716302558,0.3284155404226257,2.0477170210866436,33.684790359854404,68.38952231459004,50.13471484306215,-25702.978215495183,4022.6655610040407,4060949564.1714473,407.3289780851869,2584.0128906842688,41058237.09366236,666213336.821228,82768985328.89897,-25927.34244615241,3954.290110720532,4127180979.59879,384.9245041162216,2507.650480428948,38618866.83518791,623470809.9217703,84175886398.54118,-26207.292582955128,3893.771178616689,4211901831.120245,356.76236562998264,2436.3214571048866,36377649.76727747,584252391.6036289,85979607544.17743,-26163.375016626494,3917.0189733011994,4199191379.3870215,361.25645393744685,2460.9099183404114,37119503.11018601,597281845.8381643,85710089009.79459,-25849.297293391206,3996.9879487885105,4104972499.349293,393.0356239426105,2552.8258326056134,40028380.399839,648203647.1859574,83705731572.75992,-25696.81448757905,4022.995746398265,4059064617.507547,408.2096720858551,2585.429771010708,41106493.42327753,667044225.1099359,82728815066.4143,-25920.82041181014,3955.0775166217045,4125189413.9027977,385.5377174035602,2507.9717305088056,38631369.195432484,623677924.0070949,84133451538.22719,-26203.902435423264,3894.472167422708,4210868497.848069,356.8840316903871,2435.2399049629157,36346557.64079626,583706752.2195255,85957598851.32591,-0.6786395891537021,-0.3647627880908347,0.06456774758743074,-0.6835865070844086,-0.3430497903885757,0.04667110540102719,-0.6925460471142073,-0.316693333885737,0.028165017006058213,-0.6914593953670614,-0.32486878173799877,0.035555188527004004,-0.6826143502200421,-0.35537638356429585,0.05860736348798494,-0.6782804744654835,-0.36532519044931083,0.06479107585578071,-0.6837492689258722,-0.3433025685449065,0.047114122607702084,-0.6931507504082962,-0.31634508916584503,0.02844192795276677,2
