,Unnamed: 0.1,Unnamed: 0,Timestamp,State,MW,ANX
73,73,73,21:53:42,0,3.0,2.0
74,74,74,21:53:43,1,3.0,1.0
75,75,75,21:53:44,1,3.0,1.0
76,76,76,21:53:45,0,3.0,1.0
77,77,77,21:53:46,0,3.0,1.0
78,78,78,21:53:47,1,3.0,1.0
79,79,79,21:53:48,0,3.0,1.0
80,80,80,21:53:49,1,2.0,1.0
81,81,81,21:53:50,0,3.0,1.0
82,82,82,21:53:51,0,3.0,1.0
83,83,83,21:53:52,0,3.0,1.0
84,84,84,21:53:53,0,3.0,1.0
85,85,85,21:53:54,0,2.0,1.0
86,86,86,21:53:55,0,2.0,1.0
87,87,87,21:53:56,0,2.0,2.0
88,88,88,21:53:57,0,3.0,2.0
89,89,89,21:53:58,0,2.0,1.0
90,90,90,21:53:59,0,2.0,2.0
91,91,91,21:54:00,0,2.0,1.0
92,92,92,21:54:01,0,2.0,1.0
93,93,93,21:54:02,0,2.0,1.0
94,94,94,21:54:03,0,2.0,2.0
95,95,95,21:54:04,0,2.0,2.0
96,96,96,21:54:05,0,2.0,2.0
97,97,97,21:54:06,0,2.0,2.0
98,98,98,21:54:07,0,3.0,2.0
99,99,99,21:54:08,0,2.0,1.0
100,100,100,21:54:09,0,2.0,2.0
101,101,101,21:54:10,0,2.0,2.0
102,102,102,21:54:11,0,2.0,2.0
103,103,103,21:54:12,0,2.0,2.0
104,104,104,21:54:13,0,2.0,2.0
105,105,105,21:54:14,0,2.0,2.0
106,106,106,21:54:15,0,2.0,2.0
107,107,107,21:54:16,0,2.0,2.0
108,108,108,21:54:17,0,2.0,2.0
109,109,109,21:54:18,0,3.0,2.0
110,110,110,21:54:19,0,2.0,1.0
111,111,111,21:54:20,1,2.0,2.0
112,112,112,21:54:21,1,2.0,2.0
113,113,113,21:54:22,0,2.0,2.0
114,114,114,21:54:23,0,2.0,2.0
115,115,115,21:54:24,0,2.0,2.0
116,116,116,21:54:25,0,2.0,2.0
117,117,117,21:54:26,0,2.0,2.0
118,118,118,21:54:27,1,2.0,2.0
119,119,119,21:54:28,1,2.0,2.0
120,120,120,21:54:29,0,2.0,2.0
121,121,121,21:54:30,0,2.0,2.0
122,122,122,21:54:31,0,2.0,2.0
123,123,123,21:54:32,1,2.0,2.0
124,124,124,21:54:33,0,2.0,2.0
125,125,125,21:54:34,0,2.0,2.0
126,126,126,21:54:35,0,2.0,2.0
127,127,127,21:54:36,0,3.0,2.0
128,128,128,21:54:37,1,2.0,2.0
129,129,129,21:54:38,0,2.0,2.0
130,130,130,21:54:39,0,2.0,2.0
131,131,131,21:54:40,0,2.0,2.0
132,132,132,21:54:41,0,2.0,2.0
133,133,133,21:54:42,0,2.0,2.0
134,134,134,21:54:43,0,2.0,2.0
135,135,135,21:54:44,0,2.0,2.0
136,136,136,21:54:45,0,2.0,2.0
137,137,137,21:54:46,0,2.0,2.0
138,138,138,21:54:47,0,2.0,2.0
139,139,139,21:54:48,0,2.0,2.0
140,140,140,21:54:49,0,2.0,2.0
141,141,141,21:54:50,0,1.0,2.0
142,142,142,21:54:51,0,1.0,2.0
143,143,143,21:54:52,0,1.0,2.0
144,144,144,21:54:53,1,1.0,2.0
145,145,145,21:54:54,0,1.0,2.0
146,146,146,21:54:55,0,1.0,2.0
147,147,147,21:54:56,0,1.0,2.0
148,148,148,21:54:57,0,1.0,2.0
149,149,149,21:54:58,0,1.0,2.0
150,150,150,21:54:59,0,1.0,2.0
151,151,151,21:55:00,0,1.0,2.0
152,152,152,21:55:01,0,1.0,2.0
153,153,153,21:55:02,0,1.0,2.0
154,154,154,21:55:03,0,1.0,2.0
155,155,155,21:55:04,0,1.0,2.0
156,156,156,21:55:05,0,1.0,2.0
157,157,157,21:55:06,0,1.0,2.0
158,158,158,21:55:07,0,1.0,2.0
159,159,159,21:55:08,0,1.0,2.0
160,160,160,21:55:09,0,1.0,2.0
161,161,161,21:55:10,0,1.0,2.0
162,162,162,21:55:11,0,1.0,2.0
163,163,163,21:55:12,0,1.0,2.0
164,164,164,21:55:13,0,1.0,2.0
165,165,165,21:55:14,0,1.0,2.0
166,166,166,21:55:15,0,1.0,2.0
167,167,167,21:55:16,0,1.0,2.0
168,168,168,21:55:17,0,1.0,2.0
169,169,169,21:55:18,0,1.0,2.0
170,170,170,21:55:19,0,1.0,2.0
171,171,171,21:55:20,0,1.0,2.0
172,172,172,21:55:21,0,1.0,2.0
173,173,173,21:55:22,0,1.0,2.0
174,174,174,21:55:23,0,1.0,2.0
175,175,175,21:55:24,0,1.0,2.0
176,176,176,21:55:25,0,1.0,2.0
177,177,177,21:55:26,0,1.0,2.0
178,178,178,21:55:27,0,1.0,2.0
179,179,179,21:55:28,0,1.0,2.0
180,180,180,21:55:29,0,1.0,2.0
181,181,181,21:55:30,0,1.0,2.0
182,182,182,21:55:31,0,1.0,2.0
183,183,183,21:55:32,0,1.0,2.0
184,184,184,21:55:33,0,1.0,2.0
