,Timestamp,State,MW
0,23:45:11,0,1.0
1,23:45:12,0,1.0
2,23:45:13,0,1.0
3,23:45:14,0,1.0
4,23:45:15,0,1.0
5,23:45:16,0,1.0
6,23:45:17,0,2.0
7,23:45:18,0,1.0
8,23:45:19,0,1.0
9,23:45:20,0,2.0
10,23:45:21,0,1.0
11,23:45:22,0,1.0
12,23:45:23,0,1.0
13,23:45:24,0,1.0
14,23:45:25,0,1.0
15,23:45:26,0,1.0
16,23:45:27,0,1.0
17,23:45:28,0,1.0
18,23:45:29,0,1.0
19,23:45:30,0,1.0
20,23:45:31,0,1.0
21,23:45:32,0,1.0
22,23:45:33,0,1.0
23,23:45:34,0,1.0
24,23:45:35,0,1.0
25,23:45:36,1,1.0
26,23:45:37,1,1.0
27,23:45:38,1,1.0
28,23:45:39,1,1.0
29,23:45:40,1,1.0
30,23:45:41,1,1.0
31,23:45:42,0,1.0
32,23:45:43,0,1.0
33,23:45:44,1,1.0
34,23:45:45,0,1.0
35,23:45:46,0,1.0
36,23:45:47,0,1.0
37,23:45:48,0,1.0
38,23:45:49,0,1.0
39,23:45:50,0,1.0
40,23:45:51,0,1.0
41,23:45:52,0,1.0
42,23:45:53,0,1.0
43,23:45:54,0,1.0
44,23:45:55,0,1.0
45,23:45:56,0,1.0
46,23:45:57,0,1.0
47,23:45:58,0,1.0
48,23:45:59,0,1.0
49,23:46:00,0,1.0
50,23:46:01,0,1.0
51,23:46:02,0,1.0
52,23:46:03,1,1.0
53,23:46:04,0,1.0
54,23:46:05,0,2.0
55,23:46:06,0,2.0
56,23:46:07,1,2.0
57,23:46:08,1,2.0
58,23:46:09,1,2.0
59,23:46:10,1,2.0
60,23:46:11,1,2.0
61,23:46:12,1,2.0
62,23:46:13,1,2.0
63,23:46:14,1,2.0
64,23:46:15,1,2.0
65,23:46:16,0,1.0
66,23:46:17,0,2.0
67,23:46:18,1,2.0
68,23:46:19,0,2.0
69,23:46:20,0,2.0
70,23:46:21,0,2.0
71,23:46:22,0,2.0
72,23:46:23,0,2.0
73,23:46:24,0,2.0
74,23:46:25,0,1.0
75,23:46:26,1,2.0
76,23:46:27,1,2.0
77,23:46:28,1,2.0
78,23:46:29,1,2.0
79,23:46:30,1,1.0
80,23:46:31,0,2.0
81,23:46:32,1,2.0
82,23:46:33,1,2.0
83,23:46:34,1,2.0
84,23:46:35,0,2.0
85,23:46:36,0,2.0
86,23:46:37,0,2.0
87,23:46:38,0,2.0
88,23:46:39,0,2.0
89,23:46:40,0,2.0
90,23:46:41,0,2.0
91,23:46:42,0,2.0
92,23:46:43,0,2.0
93,23:46:44,0,2.0
94,23:46:45,0,2.0
95,23:46:46,0,2.0
96,23:46:47,0,2.0
97,23:46:48,1,2.0
98,23:46:49,0,2.0
99,23:46:50,0,2.0
100,23:46:51,0,2.0
101,23:46:52,0,2.0
102,23:46:53,1,2.0
103,23:46:54,0,2.0
104,23:46:55,0,2.0
105,23:46:56,0,2.0
106,23:46:57,0,2.0
107,23:46:58,0,2.0
108,23:46:59,0,2.0
109,23:47:00,0,2.0
110,23:47:01,0,2.0
111,23:47:02,0,2.0
112,23:47:03,0,2.0
113,23:47:04,0,2.0
114,23:47:05,0,2.0
115,23:47:06,0,2.0
116,23:47:07,1,2.0
117,23:47:08,1,2.0
118,23:47:09,1,2.0
119,23:47:10,1,2.0
120,23:47:11,1,2.0
121,23:47:12,1,2.0
122,23:47:13,1,2.0
123,23:47:14,1,2.0
124,23:47:15,1,2.0
125,23:47:16,1,2.0
126,23:47:17,1,2.0
127,23:47:18,0,2.0
128,23:47:19,0,2.0
129,23:47:20,0,2.0
130,23:47:21,0,2.0
131,23:47:22,0,2.0
132,23:47:23,0,2.0
133,23:47:24,0,2.0
134,23:47:25,0,2.0
135,23:47:26,0,2.0
136,23:47:27,0,2.0
137,23:47:28,0,2.0
138,23:47:29,0,2.0
139,23:47:30,0,2.0
140,23:47:31,0,2.0
141,23:47:32,0,2.0
142,23:47:33,0,2.0
143,23:47:34,0,2.0
144,23:47:35,0,2.0
145,23:47:36,0,2.0
146,23:47:37,0,2.0
147,23:47:38,0,2.0
148,23:47:39,0,2.0
149,23:47:40,0,2.0
150,23:47:41,0,2.0
151,23:47:42,0,2.0
152,23:47:43,0,2.0
153,23:47:44,0,2.0
154,23:47:45,0,2.0
155,23:47:46,0,2.0
156,23:47:47,0,2.0
157,23:47:48,0,2.0
158,23:47:49,0,2.0
159,23:47:50,0,2.0
160,23:47:51,0,2.0
161,23:47:52,0,2.0
162,23:47:53,0,2.0
163,23:47:54,0,2.0
164,23:47:55,0,2.0
165,23:47:56,0,2.0
166,23:47:57,0,2.0
167,23:47:58,0,2.0
168,23:47:59,0,2.0
169,23:48:00,0,2.0
170,23:48:01,0,2.0
171,23:48:02,0,2.0
172,23:48:03,1,2.0
173,23:48:04,0,2.0
174,23:48:05,0,2.0
175,23:48:06,0,2.0
176,23:48:07,0,2.0
177,23:48:08,0,2.0
178,23:48:09,0,2.0
179,23:48:10,0,2.0
180,23:48:11,0,2.0
181,23:48:12,0,2.0
182,23:48:13,0,2.0
183,23:48:14,0,2.0
184,23:48:15,0,2.0
